Strike,Type,Symbol,Last,IV,Delta,Gamma,Theta,Vega,"IV Skew",Time
1500,Call,2306.7,89.54%,0.99884340909131,2.9272390701103E-14,-4.1851875854621E-11,2.8191898675844E-10,+65.03%,03/21/22
1500,Put,0.6,67.71%,-2.149789049964E-12,2.9272390701103E-14,-4.1646614353786E-11,2.8191898675844E-10,+43.20%,03/21/22
1550,Call,2256.8,86.69%,0.99884340908194,1.5177388187164E-13,-2.1746407085104E-10,1.4617165857941E-9,+62.18%,03/21/22
1550,Put,0.7,66.44%,-1.1524758939779E-11,1.5177388187164E-13,-2.1635984575973E-10,1.4617165857941E-9,+41.93%,03/21/22
1600,Call,2206.9,83.94%,0.998843409038,7.063995819793E-13,-1.0142558005499E-9,6.8032521303662E-9,+59.43%,03/21/22
1600,Put,0.9,65.86%,-5.5464912349535E-11,7.063995819793E-13,-1.0089238659359E-9,6.8032521303662E-9,+41.36%,03/21/22
1650,Call,2157,81.27%,0.99884340885181,2.9760307211177E-12,-4.2816960104339E-9,2.8661805386052E-8,+56.76%,03/21/22
1650,Put,1,64.36%,-2.4165154821591E-10,2.9760307211177E-12,-4.2583910596658E-9,2.8661805386052E-8,+39.85%,03/21/22
1700,Call,2107.1,78.68%,0.99884340813316,1.1434302838778E-11,-1.6483366541303E-8,1.1012243938367E-7,+54.17%,03/21/22
1700,Put,1.2,63.42%,-9.6030741962328E-10,1.1434302838778E-11,-1.6390466484815E-8,1.1012243938367E-7,+38.91%,03/21/22
1750,Call,2057.2,76.16%,0.99884340558899,4.0336477708843E-11,-5.8259938800359E-8,3.8847592057634E-7,+51.65%,03/21/22
1750,Put,1.4,62.34%,-3.5044751931774E-9,4.0336477708843E-11,-5.7919893071312E-8,3.8847592057634E-7,+37.83%,03/21/22
1800,Call,2007.4,73.88%,0.99884339727698,1.3144718703227E-10,-1.9021231876622E-7,1.2659525543634E-6,+49.37%,03/21/22
1800,Put,1.4,61.58%,-1.1816482741121E-8,1.3144718703227E-10,-1.8906237792754E-7,1.2659525543634E-6,+37.07%,"06:58 CT"
1850,Call,1957.6,71.64%,0.998843372075,3.9789701431122E-10,-5.7683834828996E-7,3.832099819049E-6,+47.13%,03/21/22
1850,Put,1.7,60.27%,-3.7018459330273E-8,3.9789701431122E-10,-5.7322552556795E-7,3.832099819049E-6,+35.76%,"07:26 CT"
1900,Call,1907.8,69.46%,0.99884330079895,1.1244443423686E-9,-1.6330503542118E-6,1.082939254616E-5,+44.95%,03/21/22
1900,Put,2,59.24%,-1.0829451511835E-7,1.1244443423686E-9,-1.6224517835499E-6,1.082939254616E-5,+34.74%,"05:17 CT"
1950,Call,1858,67.32%,0.99884311189169,2.9801674833896E-9,-4.3357446804801E-6,2.8701646061864E-5,+42.81%,03/21/22
1950,Put,2.5,58.12%,-2.9720177611826E-7,2.9801674833896E-9,-4.3065784983322E-6,2.8701646061864E-5,+33.61%,03/21/22
2000,Call,1808.3,65.36%,0.99884264070785,7.4386396021644E-9,-1.0840824706939E-5,7.1640671953192E-5,+40.86%,03/21/22
2000,Put,2.6,57.18%,-7.6838561343489E-7,7.4386396021644E-9,-1.0765215830522E-5,7.1640671953192E-5,+32.67%,"05:16 CT"
2025,Call,1783.5,64.46%,0.99884219946419,1.1504711502802E-8,-1.6780770263402E-5,0.00011080053702945,+39.96%,03/21/22
2025,Put,3,56.42%,-1.2096292718945E-6,1.1504711502802E-8,-1.6661585352211E-5,0.00011080053702945,+31.91%,03/21/22
2050,Call,1758.6,63.44%,0.99884153037382,1.7553231176011E-8,-2.5624598447201E-5,0.00016905312579376,+38.93%,03/21/22
2050,Put,3.3,56.12%,-1.878719646666E-6,1.7553231176011E-8,-2.5439244401208E-5,0.00016905312579376,+31.61%,03/21/22
2075,Call,1733.8,62.55%,0.99884052907078,2.643161454081E-8,-3.8617497843694E-5,0.00025455980230047,+38.04%,03/21/22
2075,Put,3.5,55.56%,-2.8800226844879E-6,2.643161454081E-8,-3.8332984160174E-5,0.00025455980230047,+31.05%,03/21/22
2100,Call,1709,61.66%,0.99883904962041,3.9296514531635E-8,-5.7460796366077E-5,0.000378460156296,+37.15%,03/21/22
2100,Put,3.7,54.98%,-4.3594730519439E-6,3.9296514531635E-8,-5.7029570472506E-5,0.000378460156296,+30.47%,03/21/22
2125,Call,1684.2,60.78%,0.99883689057558,5.7705766919989E-8,-8.4448286806286E-5,0.00055575752272222,+36.27%,03/21/22
2125,Put,3.9,54.39%,-6.5185178828174E-6,5.7705766919989E-8,-8.3802662197772E-5,0.00055575752272222,+29.88%,03/21/22
2150,Call,1659.4,59.90%,0.99883377732137,8.3730452601234E-8,-0.00012263263104837,0.00080639824055356,+35.39%,03/21/22
2150,Put,4.2,53.96%,-9.6317720935491E-6,8.3730452601234E-8,-0.00012167742963379,0.00080639824055356,+29.45%,03/21/22
2175,Call,1634.7,59.14%,0.9988293400316,1.2008929681579E-7,-0.00017602524965921,0.0011565660360486,+34.63%,03/21/22
2175,Put,4.5,53.50%,-1.4069061858836E-5,1.2008929681579E-7,-0.00017462820924268,0.0011565660360486,+29.00%,03/21/22
2200,Call,1609.9,58.26%,0.99882308652548,1.7030725901081E-7,-0.00024983258322943,0.0016402093832441,+33.75%,03/21/22
2200,Put,4.3,53.02%,-2.032256798757E-5,1.7030725901081E-7,-0.00024781200636631,0.0016402093832441,+28.51%,"08:00 CT"
2225,Call,1585.2,57.49%,0.99881436930051,2.3889960005639E-7,-0.00035073079364162,0.0023008142338834,+32.98%,03/21/22
2225,Put,5.1,52.51%,-2.9039792957436E-5,2.3889960005639E-7,-0.00034783983745745,0.0023008142338834,+28.00%,03/21/22
2250,Call,1560.5,56.72%,0.99880234603578,3.3158192962154E-7,-0.0004871798307993,0.0031934269592402,+32.22%,03/21/22
2250,Put,5.4,51.98%,-4.1063057677919E-5,3.3158192962154E-7,-0.00048308676166785,0.0031934269592402,+27.47%,03/21/22
2275,Call,1535.8,55.95%,0.99878593291313,4.5550572928957E-7,-0.00066977631164317,0.0043869226458207,+31.44%,03/21/22
2275,Put,5.7,51.43%,-5.7476180327695E-5,4.5550572928957E-7,-0.00066403997746924,0.0043869226458207,+26.92%,03/21/22
2300,Call,1511.2,55.28%,0.99876375019927,6.1951762280235E-7,-0.00091164285064159,0.0059665020969011,+30.77%,03/21/22
2300,Put,6.1,50.99%,-7.9658894191409E-5,6.1951762280235E-7,-0.00090368256107734,0.0059665020969011,+26.48%,03/21/22
2325,Call,1486.5,54.50%,0.99873405967366,8.344392447086E-7,-0.0012288493732541,0.0080363872148941,+29.99%,03/21/22
2325,Put,6.5,50.53%,-0.00010934941980723,8.344392447086E-7,-0.0012179083291761,0.0080363872148941,+26.02%,03/21/22
2350,Call,1461.9,53.81%,0.99869469367737,1.1133629795269E-6,-0.0016408595886388,0.010722669230797,+29.30%,03/21/22
2350,Put,6.9,50.04%,-0.00014871541609497,1.1133629795269E-6,-0.0016259609716506,0.010722669230797,+25.53%,03/21/22
2375,Call,1437.3,53.11%,0.99864297579874,1.4719571582111E-6,-0.0021709932716922,0.014176248015816,+28.60%,03/21/22
2375,Put,7.4,49.63%,-0.00020043329472745,1.4719571582111E-6,-0.0021508880974462,0.014176248015816,+25.12%,03/21/22
2400,Call,1412.7,52.40%,0.99857563349988,1.9287725751956E-6,-0.0028468924068492,0.018575784111344,+27.89%,03/21/22
2400,Put,7.2,49.09%,-0.0002677755935853,1.9287725751956E-6,-0.0028199982676413,0.018575784111344,+24.59%,"07:16 CT"
2425,Call,1388.2,51.77%,0.99848870332026,2.505540508543E-6,-0.0037009766963344,0.024130568926304,+27.26%,03/21/22
2425,Put,8.3,48.64%,-0.00035470577320755,2.505540508543E-6,-0.0036653065733639,0.024130568926304,+24.13%,03/21/22
2450,Call,1363.7,51.13%,0.99837742966133,3.2274508783976E-6,-0.0047708715684354,0.03108320364883,+26.62%,03/21/22
2450,Put,8,48.16%,-0.00046597943213322,3.2274508783976E-6,-0.0047239519863034,0.03108320364883,+23.65%,"09:02 CT"
2475,Call,1339.2,50.48%,0.99823615855027,4.1233978611736E-6,-0.0060997897806012,0.039711964727916,+25.97%,03/21/22
2475,Put,9.4,47.74%,-0.00060725054319524,4.1233978611736E-6,-0.0060385677090262,0.039711964727916,+23.23%,03/21/22
2500,Call,1314.7,49.82%,0.99805822818733,5.2261792851966E-6,-0.007736846143058,0.050332724229629,+25.31%,03/21/22
2500,Put,9,47.30%,-0.00078518090613251,5.2261792851966E-6,-0.0076575842251465,0.050332724229629,+22.79%,"05:43 CT"
2525,Call,1290.3,49.21%,0.99783585848589,6.5726355591201E-6,-0.0097372839297673,0.063300287840509,+24.71%,03/21/22
2525,Put,10.6,46.83%,-0.0010075506075689,6.5726355591201E-6,-0.009635443832701,0.063300287840509,+22.32%,03/21/22
2550,Call,1265.9,48.60%,0.99756004219902,8.2037138076411E-6,-0.012162591318093,0.079009012551178,+24.09%,03/21/22
2550,Put,11.2,46.34%,-0.0012833668944465,8.2037138076411E-6,-0.012032705259329,0.079009012551178,+21.83%,03/21/22
2575,Call,1241.6,48.04%,0.99722044057405,1.0164443373518E-5,-0.015080486805907,0.097892570719127,+23.53%,03/21/22
2575,Put,11.9,45.89%,-0.0016229685194097,1.0164443373518E-5,-0.014916017602615,0.097892570719127,+21.39%,03/21/22
2600,Call,1217.3,47.46%,0.9968052867688,1.250380993279E-5,-0.018564754063002,0.12042273768706,+22.95%,03/21/22
2600,Put,12.7,45.50%,-0.0020381223246599,1.250380993279E-5,-0.018357944379361,0.12042273768706,+20.99%,03/21/22
2625,Call,1193,46.86%,0.99630130048143,1.5274517177956E-5,-0.02269490911298,0.14710709658134,+22.35%,03/21/22
2625,Put,13.4,45.00%,-0.0025421086120288,1.5274517177956E-5,-0.022436620932098,0.14710709658134,+20.49%,03/21/22
2650,Call,1168.8,46.31%,0.99569361737601,1.8532627339824E-5,-0.027555686100404,0.17848557621971,+21.80%,03/21/22
2650,Put,14.3,44.61%,-0.0031497917174513,1.8532627339824E-5,-0.027235231816422,0.17848557621971,+20.10%,03/21/22
2675,Call,1144.7,45.80%,0.99496573691223,2.2337074701291E-5,-0.033236332119913,0.21512576581927,+21.29%,03/21/22
2675,Put,15.1,44.13%,-0.0038776721812337,2.2337074701291E-5,-0.032841299021091,0.21512576581927,+19.62%,03/21/22
2700,Call,1120.5,45.21%,0.99409949210165,2.674904963461E-5,-0.039829706568818,0.25761698273098,+20.70%,03/21/22
2700,Put,16,43.68%,-0.0047439169918142,2.674904963461E-5,-0.039345776852867,0.25761698273098,+19.17%,03/21/22
2725,Call,1096.5,44.71%,0.99307504450699,3.1831254469327E-5,-0.047431186090491,0.30656310579049,+20.20%,03/21/22
2725,Put,17,43.26%,-0.0057683645864764,3.1831254469327E-5,-0.046841954907076,0.30656310579049,+18.76%,03/21/22
2750,Call,1072.5,44.18%,0.99187090747378,3.7647036549105E-5,-0.056137382224178,0.36257422588931,+19.68%,03/21/22
2750,Put,16.2,42.82%,-0.0069725016196807,3.7647036549105E-5,-0.055424176563894,0.36257422588931,+18.31%,"04:33 CT"
2775,Call,1048.5,43.64%,0.99046400013794,4.4259408020855E-5,-0.066044685159518,0.42625720567804,+19.13%,03/21/22
2775,Put,19.1,42.39%,-0.0083794089555196,4.4259408020855E-5,-0.065186386691598,0.42625720567804,+17.89%,03/21/22
2800,Call,1024.6,43.12%,0.98882973419575,5.1729966065166E-5,-0.077247653282562,0.49820528043139,+18.61%,03/21/22
2800,Put,19,41.99%,-0.010013674897709,5.1729966065166E-5,-0.076220528473425,0.49820528043139,+17.48%,"07:15 CT"
2825,Call,1000.8,42.63%,0.98694213476721,6.0117731263159E-5,-0.089837274255152,0.57898687049457,+18.12%,03/21/22
2825,Put,18.7,41.56%,-0.011901274326251,6.0117731263159E-5,-0.088614815266099,0.57898687049457,+17.05%,"09:30 CT"
2850,Call,977.1,42.15%,0.98477399594559,6.9477925442903E-5,-0.10389912895256,0.66913381086443,+17.64%,03/21/22
2850,Put,22.8,41.14%,-0.01406941314787,6.9477925442903E-5,-0.10245190890851,0.66913381086443,+16.63%,03/21/22
2875,Call,953.4,41.65%,0.98229707082613,7.9860713508701E-5,-0.11951149446761,0.76912923389379,+17.14%,03/21/22
2875,Put,21.5,40.69%,-0.016546338267336,7.9860713508701E-5,-0.11780704070272,0.76912923389379,+16.18%,"04:08 CT"
2900,Call,929.8,41.16%,0.97948229496791,9.1309936294341E-5,-0.13674342636789,0.87939536554862,+16.65%,03/21/22
2900,Put,21.9,40.29%,-0.01936111412555,9.1309936294341E-5,-0.13474611518329,0.87939536554862,+15.78%,"09:15 CT"
2925,Call,906.3,40.69%,0.9763000413909,0.00010386186328428,-0.15565286329095,1.000281513011,+16.18%,03/21/22
2925,Put,27.1,39.86%,-0.022543367702563,0.00010386186328428,-0.15332383960255,1.000281513011,+15.36%,03/21/22
2950,Call,882.8,40.19%,0.97272040437031,0.0001175439950288,-0.17628479864635,1.1320525308788,+15.68%,03/21/22
2950,Put,28.7,39.44%,-0.026123004723158,0.0001175439950288,-0.17358192365696,1.1320525308788,+14.94%,03/21/22
2975,Call,859.5,39.73%,0.9687135084907,0.00013237394518535,-0.19866956457179,1.2748780542364,+15.22%,03/21/22
2975,Put,27.6,39.03%,-0.03012990060276,0.00013237394518535,-0.19554739427443,1.2748780542364,+14.52%,"06:44 CT"
3000,Call,836.2,39.25%,0.9642498386865,0.0001483584313262,-0.22282127232275,1.4288227792401,+14.74%,03/21/22
3000,Put,32,38.58%,-0.034593570406959,0.0001483584313262,-0.21923106923721,1.4288227792401,+14.07%,"03:08 CT"
3025,Call,813,38.77%,0.95930058634828,0.00016549240197375,-0.24873645097038,1.5938380556974,+14.26%,03/21/22
3025,Put,34,38.17%,-0.039542822745179,0.00016549240197375,-0.24462623104011,1.5938380556974,+13.66%,03/21/22
3050,Call,790,38.32%,0.95383800603596,0.00018375832480421,-0.27639292269923,1.7697550318389,+13.82%,03/21/22
3050,Put,35.9,37.73%,-0.045005403057506,0.00018375832480421,-0.27170753874157,1.7697550318389,+13.22%,03/21/22
3075,Call,767,37.85%,0.94783577692727,0.00020312565767218,-0.30574894824125,1.9562795598183,+13.34%,03/21/22
3075,Put,38,37.31%,-0.051007632166193,0.00020312565767218,-0.30043021076177,1.9562795598183,+12.80%,03/21/22
3100,Call,744.1,37.38%,0.94126936285642,0.0002235505201568,-0.33674267020126,2.1529890324111,+12.87%,03/21/22
3100,Put,36,36.90%,-0.057574046237047,0.0002235505201568,-0.33072950576798,2.1529890324111,+12.39%,"04:03 CT"
3125,Call,721.4,36.93%,0.93411636467115,0.00024497557883819,-0.36929187540636,2.3593312781256,+12.42%,03/21/22
3125,Put,36.1,36.44%,-0.064727044422313,0.00024497557883819,-0.36252052214396,2.3593312781256,+11.94%,"09:31 CT"
3150,Call,698.7,36.45%,0.92635685866117,0.00026733015462468,-0.40329409015428,2.5746255948589,+11.94%,03/21/22
3150,Put,37.8,36.02%,-0.072486550432297,0.00026733015462468,-0.39569832927963,2.5746255948589,+11.51%,"09:36 CT"
3175,Call,676.2,35.99%,0.91797371498461,0.00029053055531905,-0.43862701457439,2.7980659528034,+11.48%,03/21/22
3175,Put,40.1,35.58%,-0.080869694108852,0.00029053055531905,-0.43013843626627,2.7980659528034,+11.07%,"09:37 CT"
3200,Call,653.8,35.52%,0.90895289033756,0.00031448063139588,-0.47514929448471,3.0287263470743,+11.01%,03/21/22
3200,Put,42.5,35.16%,-0.089890518755904,0.00031448063139588,-0.46569759577801,3.0287263470743,+10.65%,"09:38 CT"
3225,Call,631.6,35.07%,0.89928368956314,0.00033907254781897,-0.51270162136756,3.2655682309926,+10.56%,03/21/22
3225,Put,44.8,34.73%,-0.099559719530325,0.00033907254781897,-0.50221493319938,3.2655682309926,+10.22%,"09:38 CT"
3250,Call,609.5,34.61%,0.88895899146878,0.00036418775980885,-0.55110814362383,3.5074499135894,+10.10%,03/21/22
3250,Put,47.3,34.29%,-0.10988441762468,0.00036418775980885,-0.5395133836483,3.5074499135894,+9.78%,"09:37 CT"
3275,Call,587.5,34.14%,0.87797543479495,0.000389698175916,-0.59017816531265,3.7531377610273,+9.63%,03/21/22
3275,Put,49.8,33.85%,-0.12086797429851,0.000389698175916,-0.57740141265404,3.7531377610273,+9.34%,"09:35 CT"
3300,Call,565.8,33.69%,0.86633356103676,0.00041546748768604,-0.6297081023287,4.001319002452,+9.18%,03/21/22
3300,Put,53,33.42%,-0.1325098480567,0.00041546748768604,-0.61567499006811,4.001319002452,+8.92%,"09:31 CT"
3325,Call,544.2,33.24%,0.85403791164044,0.00044135264172439,-0.66948366057286,4.2506159072759,+8.73%,03/21/22
3325,Put,55.8,33.00%,-0.14480549745302,0.00044135264172439,-0.65411978146909,4.2506159072759,+8.49%,"09:30 CT"
3350,Call,522.8,32.78%,0.84109707795652,0.00046720542715752,-0.70928219625911,4.4996010738313,+8.27%,03/21/22
3350,Put,59.1,32.56%,-0.15774633113694,0.00046720542715752,-0.69251351699496,4.4996010738313,+8.05%,"09:30 CT"
3375,Call,501.6,32.33%,0.82752370320905,0.00049287414940295,-0.74887521516289,4.746813549256,+7.82%,03/21/22
3375,Put,62.4,32.14%,-0.17131970588441,0.00049287414940295,-0.73062849428585,4.746813549256,+7.63%,"09:30 CT"
3400,Call,480.7,31.89%,0.81333443661269,0.00051820535983255,-0.78803096540567,4.9907754876776,+7.38%,03/21/22
3400,Put,66,31.70%,-0.18550897248078,0.00051820535983255,-0.76823417009889,4.9907754876776,+7.19%,"09:32 CT"
3425,Call,459.9,31.44%,0.79854984061608,0.00054304561034823,-0.82651707730545,5.2300090483291,+6.93%,03/21/22
3425,Put,69.6,31.27%,-0.20029356847738,0.00054304561034823,-0.80509979417733,5.2300090483291,+6.76%,"09:32 CT"
3450,Call,439.4,30.99%,0.78319425305159,0.00056724320207188,-0.86410320388371,5.4630532369771,+6.48%,03/21/22
3450,Put,73.3,30.83%,-0.21564915604187,0.00056724320207188,-0.84099703910112,5.4630532369771,+6.32%,"09:30 CT"
3475,Call,419.1,30.54%,0.76729560671061,0.00059064989824278,-0.90056361675648,5.6884804026378,+6.03%,03/21/22
3475,Put,76.9,30.41%,-0.23154780238285,0.00059064989824278,-0.87570258105999,5.6884804026378,+5.90%,"09:35 CT"
3500,Call,399,30.08%,0.75088520952661,0.00061312257296117,-0.93567971427072,5.9049121164344,+5.57%,03/21/22
3500,Put,81.7,29.95%,-0.24795819956685,0.00061312257296117,-0.90900058869499,5.9049121164344,+5.45%,"09:37 CT"
3525,Call,379.2,29.62%,0.7339974891218,0.00063452476954331,-0.96924240177454,6.1110341799327,+5.11%,03/21/22
3525,Put,85.8,29.51%,-0.26484591997167,0.00063452476954331,-0.94068508024412,6.1110341799327,+5.00%,"09:34 CT"
3550,Call,359.6,29.15%,0.71666970595049,0.00065472814487821,-1.0010543077083,6.3056105355735,+4.64%,03/21/22
3550,Put,91.3,29.06%,-0.28217370314297,0.00065472814487821,-0.97056211307906,6.3056105355735,+4.55%,"09:30 CT"
3575,Call,340.3,28.68%,0.69894163964603,0.00067361377920615,-1.0309318036361,6.4874958809964,+4.17%,03/21/22
3575,Put,95.9,28.60%,-0.29990176944743,0.00067361377920615,-0.99845177419662,6.4874958809964,+4.09%,"09:37 CT"
3600,Call,321.3,28.21%,0.68085525344615,0.00069107333407654,-1.0587068012615,6.6556468211971,+3.70%,03/21/22
3600,Put,102.9,28.13%,-0.31798815564731,0.00069107333407654,-1.0241899451837,6.6556468211971,+3.62%,"09:31 CT"
3625,Call,302.6,27.73%,0.66245434173413,0.00070701004478728,-1.0842283047307,6.8091314265958,+3.22%,03/21/22
3625,Put,106.6,27.67%,-0.33638906735933,0.00070701004478728,-1.0476298204602,6.8091314265958,+3.16%,"09:36 CT"
3650,Call,284.3,27.26%,0.64378416579249,0.00072133953726285,-1.1073637019871,6.9471371002944,+2.75%,03/21/22
3650,Put,113.4,27.21%,-0.35505924330098,0.00072133953726285,-1.068643163071,6.9471371002944,+2.70%,"09:38 CT"
3675,Call,266.4,26.80%,0.62489108282673,0.00073399046299678,-1.1279997844427,7.0689766931341,+2.29%,03/21/22
3675,Put,119.8,26.75%,-0.37395232626673,0.00073399046299678,-1.0871212878077,7.0689766931341,+2.24%,"09:30 CT"
3700,Call,248.9,26.33%,0.60582217318719,0.00074490494928145,-1.1460434896565,7.1740928398056,+1.82%,03/21/22
3700,Put,125.5,26.28%,-0.39302123590627,0.00074490494928145,-1.1029757668532,7.1740928398056,+1.78%,"09:36 CT"
3725,Call,249,25.86%,0.58662487050418,0.00075403886539207,-1.1614223669281,7.2620605224365,+1.35%,"03:30 CT"
3725,Put,132.9,25.83%,-0.41221853858928,0.00075403886539207,-1.1161388583466,7.2620605224365,+1.32%,"09:37 CT"
3750,Call,243,25.41%,0.5673465991669,0.00076136190861562,-1.1740847706211,7.3325878991257,+0.90%,"09:36 CT"
3750,Put,141,25.39%,-0.43149680992657,0.00076136190861562,-1.1265636631474,7.3325878991257,+0.88%,"09:38 CT"
3775,Call,199.2,24.95%,0.54803442322996,0.00076685751695919,-1.1839997905378,7.3855154632479,+0.45%,03/21/22
3775,Put,147.5,24.95%,-0.4508089858635,0.00076685751695919,-1.1342240195527,7.3855154632479,+0.44%,"09:32 CT"
3800,Call,202,24.51%,0.52873471043448,0.00077052261799158,-1.1911569326984,7.4208136245757,0.00%,"09:01 CT"
3800,Put,156.2,24.51%,-0.47010869865898,0.00077052261799158,-1.1391141497192,7.4208136245757,0.00%,"09:33 CT"
3825,Call,168.7,24.06%,0.50949281459532,0.0007723672255307,-1.1955655673803,7.4385788250237,-0.44%,03/21/22
3825,Put,164.6,24.07%,-0.48935059449814,0.0007723672255307,-1.1412480750003,7.4385788250237,-0.44%,"09:32 CT"
3850,Call,175.6,23.61%,0.4903528088419,0.00077241389776692,-1.197254164213,7.4390283198968,-0.90%,"09:38 CT"
3850,Put,175,23.63%,-0.50849060025156,0.00077241389776692,-1.1406588203058,7.4390283198968,-0.88%,"09:38 CT"
3875,Call,140.4,23.18%,0.47135736857797,0.00077069707189622,-1.1962693364734,7.4224937698202,-1.33%,03/21/22
3875,Put,185.4,23.20%,-0.52748604051549,0.00077069707189622,-1.1373974298933,7.4224937698202,-1.31%,"09:38 CT"
3900,Call,144.2,22.73%,0.45254721251758,0.00076726229142724,-1.1926747184884,7.3894137990232,-1.78%,"09:24 CT"
3900,Put,194.9,22.77%,-0.54629619657588,0.00076726229142724,-1.1315318187148,7.3894137990232,-1.74%,"09:36 CT"
3925,Call,120.3,22.30%,0.43396102974548,0.00076216534303132,-1.1865497012346,7.3403256824423,-2.21%,"07:43 CT"
3925,Put,206.6,22.34%,-0.56488237934798,0.00076216534303132,-1.1231454845779,7.3403256824423,-2.17%,"09:38 CT"
3950,Call,118.8,21.87%,0.41563532523943,0.00075547132014206,-1.1779880518477,7.2758563273579,-2.64%,"09:33 CT"
3950,Put,249.8,21.92%,-0.58320808385404,0.00075547132014206,-1.1123361069545,7.2758563273579,-2.59%,03/21/22
3975,Call,107,21.43%,0.39760425905671,0.00074725363050438,-1.1670964428601,7.1967127152147,-3.07%,"09:37 CT"
3975,Put,246.4,21.49%,-0.60123915003676,0.00074725363050438,-1.0992140583312,7.1967127152147,-3.02%,"03:26 CT"
4000,Call,95.1,21.00%,0.3798995158188,0.00073759296455307,-1.1539929166037,7.1036719661958,-3.50%,"09:34 CT"
4000,Put,278,21.08%,-0.61894389327466,0.00073759296455307,-1.0839008535713,7.1036719661958,-3.43%,03/21/22
4025,Call,83.1,20.57%,0.36255020387812,0.0007265762409008,-1.1388053094134,6.9975711833401,-3.93%,"09:31 CT"
4025,Put,293.1,20.66%,-0.63629320521535,0.0007265762409008,-1.0665275619139,6.9975711833401,-3.85%,03/21/22
4050,Call,74.1,20.15%,0.34558278323804,0.00071429554437368,-1.1216696590799,6.8792972248867,-4.36%,"09:37 CT"
4050,Put,309,20.25%,-0.65326062585543,0.00071429554437368,-1.0472332050136,6.8792972248867,-4.25%,03/21/22
4075,Call,64.1,19.76%,0.32902102101812,0.00070084707098667,-1.1027286175044,6.749776543456,-4.74%,"09:35 CT"
4075,Put,325.8,19.88%,-0.66982238807535,0.00070084707098667,-1.0261631628943,6.749776543456,-4.63%,03/21/22
4100,Call,56.2,19.42%,0.31288597301339,0.00068633009304192,-1.0821298887503,6.609965219032,-5.09%,"09:35 CT"
4100,Put,318.3,19.55%,-0.68595743608007,0.00068633009304192,-1.0034676079017,6.609965219032,-4.96%,"05:00 CT"
4125,Call,48,19.11%,0.29719598969138,0.00067084595619903,-1.0600247107278,6.4608392998629,-5.40%,"09:36 CT"
4125,Put,362.1,19.27%,-0.70164741940209,0.00067084595619903,-0.97929998475743,6.4608392998629,-5.24%,03/21/22
4150,Call,40.7,18.83%,0.28196674480356,0.00065449711894533,-1.0365663966511,6.3033855517115,-5.68%,"09:31 CT"
4150,Put,381.4,19.01%,-0.7168766642899,0.00065449711894533,-0.95381555269758,6.3033855517115,-5.50%,03/21/22
4175,Call,35.3,18.57%,0.26721128465976,0.00063738624342258,-1.011908950217,6.1385927017123,-5.94%,"09:35 CT"
